ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10246,ENWR,2520,107,Discussion,"0","Lucia Alden","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,12,20,0
10327,ENWR,2520,108,Discussion,"0","Mary Ruth Robinson","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,26,30,0
10328,ENWR,2520,109,Discussion,"0","Michelle Gottschlich","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,24,30,0
10329,ENWR,2520,110,Discussion,"0","Cherrie Kwok","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,22,30,0
10330,ENWR,2520,111,Discussion,"0","Nathan Frank","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,21,30,0
10384,ENWR,2520,112,Discussion,"0","Richard Milby","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,25,30,0
10385,ENWR,2520,113,Discussion,"0","Sally Bonsall","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,28,30,0
10386,ENWR,2520,114,Discussion,"0","Sarah Berkowitz","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,23,30,0
10387,ENWR,2520,115,Discussion,"0","Suzie Eckl","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,25,30,0
10388,ENWR,2520,116,Discussion,"0","James Ascher","TBA","TBA","Special Topics in Writing","Global Advocacy, Democracy, and Public Narrative",Open,27,30,0
10285,EVSC,4050,001,Lecture,"3","Stephen Macko","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Topics in Oceanography","",Open,39,40,0
10290,FREN,3559,001,Lecture,"3","Lova Rajaonarisoa","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in French Literature and General Linguistics","French for Diplomacy",Closed,12,12,0
10272,FREN,4585,001,Lecture,"3","Elizabeth Hall","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Advanced Topics in Cultural Studies","Artistic & Social Movements in 20th/21st France",Open,20,25,0
10070,GBUS,7210,001,Lecture,"1.5","Brian Moriarty","MoWeTh 8:00am - 9:25am","Web-Based Course","Leadership Communication","",Open,26,50,0
10071,GBUS,7210,002,Lecture,"1.5","Marc Modica","MoWeTh 8:00am - 9:25am","Web-Based Course","Leadership Communication","",Open,27,50,0
10072,GBUS,8156,001,Lecture,"1.5","Morela Hernandez","MoTuWeThFr 8:00am - 5:00pm","Web-Based Course","Creating a New Normal","",Open,9,50,0
10031,GBUS,8439,001,Lecture,"1.5","Robert Smelick","MoTuWeThFr 10:30am - 5:30pm","Web-Based Course","Leadership and Cultures of Trust & Innovation","",Open,47,75,0
10036,GBUS,8517,001,Lecture,"1.5","Marc Modica","TBA","TBA","Addressing Tough Problems in Business and Society-India","",Open,0,50,0
10033,GBUS,8620,001,Lecture,"1.5","Kim Whitler","MoTuWeThFr 8:00am - 5:00pm","Web-Based Course","Brand Management: Creative, Testing & Analyzing New Brand Strategies","",Open,59,75,0
10034,GBUS,8633,001,Lecture,"1.5","Alexander Cowan","MoTuWeThFr 10:00am - 6:25pm","Web-Based Course","Software Development","",Open,16,65,0
10035,GBUS,8645,001,Lecture,"1.5","June West, Paul Simko","MoTuWeThFr 8:00am - 5:00pm","TBA","Honor the Trad of Past While Confront the Chall of the Future-Dubai/Bahrain","",Open,0,50,0
10073,GBUS,8698,001,IND,"3","Timothy Laseter","TBA","TBA","Global Consulting Project II","",Open,22,50,0
10032,GBUS,8721,001,Lecture,"1.5","Shane Dikolli","TBA","TBA","Australia-Local Culture and International Business Expansion","",Open,0,50,0
10286,GNUR,5390,001,SEM,"3","Rick Mayes","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Introduction to the U.S. Health Care System","",Closed,20,20,0
10126,GNUR,6559,001,Lecture,"1 - 3","Julie Haizlip","TBA","TBA","New Course in Graduate Nursing","Providing Healthcare for LGBTQ+ Individuals",Open,3,30,0
10116,GSGS,2211,001,Lecture,"3","James La Fleur","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Environment, Health, and Development in Africa","",Closed,21,20,0
10287,GSGS,2559,001,Lecture,"3","Chris Colvin, Francesca Calamita, Len Schoppa","MoTuWeThFr 11:00am - 4:00pm","Web-Based Course","New Course in Global Studies","Global Challenges, Local Responses",Open,76,100,0
10117,GSGS,4559,001,Lecture,"3","David Edmunds","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Global Studies","Topics in Global Research",Open,40,45,0
10118,GSGS,4559,002,Lecture,"3","Noel Lobley","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Global Studies","Arts Activism, Liberated Spaces",Open,31,50,0
10094,HIEA,3141,001,Lecture,"3","Bradly Reed","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Political and Social Thought in Modern China","",Closed,18,20,0
10095,HIST,2559,001,Lecture,"3","Jeffrey Rossman","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in General History","Interpreting Genocide and Its Perpetrators",Open,15,20,0
10133,HIST,2559,200,Lecture,"3","Siva Vaidhyanathan, William Hitchcock","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in General History","Democracy in Danger",Open,245,290,0
10167,HIST,2559,201,Discussion,"0","Amy Fedeski","TBA","TBA","New Course in General History","Democracy in Danger",Open,23,30,0
10168,HIST,2559,202,Discussion,"0","Asher Caplan","TBA","TBA","New Course in General History","Democracy in Danger",Closed,26,30,0
10169,HIST,2559,203,Discussion,"0","Creighton Coleman","TBA","TBA","New Course in General History","Democracy in Danger",Open,16,30,0
10170,HIST,2559,204,Discussion,"0","Emily Perkins","TBA","TBA","New Course in General History","Democracy in Danger",Open,20,30,0
10171,HIST,2559,205,Discussion,"0","Jordan Armstrong","TBA","TBA","New Course in General History","Democracy in Danger",Closed,26,30,0
10172,HIST,2559,206,Discussion,"0","Kyle Nicholas","TBA","TBA","New Course in General History","Democracy in Danger",Open,21,30,0
10173,HIST,2559,207,Discussion,"0","Lauren Considine","TBA","TBA","New Course in General History","Democracy in Danger",Closed,20,20,0
10333,HIST,2559,210,Discussion,"0","Sunggun Park","TBA","TBA","New Course in General History","Democracy in Danger",Open,17,23,0
10334,HIST,2559,211,Discussion,"0","Claire Brisson","TBA","TBA","New Course in General History","Democracy in Danger",Open,24,30,0
10341,HIST,2559,212,Discussion,"0","Meghan Clancy","TBA","TBA","New Course in General History","Democracy in Danger",Open,17,20,0
10342,HIST,2559,213,Discussion,"0","Morgan Maloney","TBA","TBA","New Course in General History","Democracy in Danger",Open,23,28,0
10343,HIST,2559,214,Discussion,"0","Niki Hendi","TBA","TBA","New Course in General History","Democracy in Danger",Open,12,30,0
10141,HIST,2559,300,Lecture,"3","Andrew Kahrl, Jalane Schmidt","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in General History","Whiteness: History of a Racial Category",Open,114,210,0
10218,HIST,2559,301,Discussion,"0","Ariana Rivens","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,14,30,0
10219,HIST,2559,302,Discussion,"0","Jacqueline Sahagian","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,16,30,0
10220,HIST,2559,303,Discussion,"0","Kelvin Parnell","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,12,30,0
10221,HIST,2559,304,Discussion,"0","Kevin Rose","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,22,30,0
10222,HIST,2559,305,Discussion,"0","Sally Duncan","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,19,30,0
10223,HIST,2559,306,Discussion,"0","Shelly Tilton","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,23,30,0
10224,HIST,2559,307,Discussion,"0","Monica Blair","TBA","TBA","New Course in General History","Whiteness: History of a Racial Category",Open,8,20,0
10057,ISHU,3901,101,Lecture,"3","Christie Mendoza McCall","MoTuWeThFr 6:00pm - 10:00pm","Web-Based Course-No class mtgs","Dance: Anthropological Origins of Dance and Music in World Cultures","",Open,17,25,0
10058,ISSS,3820,101,Lecture,"3","Steven Laymon","Mo 1:02am - 1:03am","Web-Based Course-No class mtgs","American National Identity","",Closed,26,25,0
10096,JAPN,1559,001,Lecture,"3","Tomoko Marshall","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Japanese","Accelerated 1st Year Japanese",Open,9,12,0
10407,KINE,3400,001,Lecture,"3","Sibylle Kranz","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Nutrition","",Closed,20,20,0
10004,LAW,7600,1ZO,Lecture,"1","George Rutherglen","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Admiralty (SC)","",Open,6,12,0
10007,LAW,7610,1ZO,Lecture,"1","Malik Laazouzi, Marie Gore","MoTuWeThFr 10:00am - 12:00pm","Web-Based Course","French Public and Private Law (SC)","",Open,5,20,0
10001,LAW,7624,1ZO,Lecture,"1","A. E. Howard","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Virginia and the Constitution (SC)","",Open,11,16,0
10010,LAW,7645,1ZO,Lecture,"1","John Setear","TuWeThFr 1:00pm - 4:00pm","Web-Based Course","Baseball (SC)","",Open,12,16,0
10002,LAW,7692,1ZO,Lecture,"1","Hunter Kendrick, Molly Shadel, Robert Sayler","TuWeThFr 9:30am - 12:00pm","Web-Based Course","Persuasion (SC)","",Open,22,30,0
10003,LAW,7702,1ZO,Lecture,"1","Quinn Curtis, Rob Masri","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Legal Practice and the Startup Company: An Inside Look (SC)","",Open,11,16,0
10023,LAW,7721,1ZO,Lecture,"1","Abraham Sutherland, Michael Gilbert","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Building the Rule of Law (SC)","",Open,7,16,0
10029,LAW,7748,1ZO,Lecture,"1","Ruth Mason","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Tax Discrimination (SC)","",Open,2,16,0
10009,LAW,7788,1ZO,Lecture,"1","Jed Rakoff","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Science and the Courts (SC)","",Open,7,16,0
10016,LAW,7797,1ZO,Lecture,"1","Andrew Hayashi, Howard Wachtel","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Sanctions and Boycotts (SC)","",Open,8,16,0
10019,LAW,7805,1ZO,SEM,"1","Amul Thapar, Andrew Oldham","Fr 9:00am - 12:00pm","Web-Based Course","Founders and Foes (SC)","",Closed,12,12,0
10024,LAW,7814,1ZO,SEM,"1","Cynthia Nicoletti, Julia Mahoney","TuWeThFr 9:00am - 12:00pm","Web-Based Course","Eminent Domain, Expropriation, and Emergency Action (SC)","",Open,10,16,0
10028,LAW,7823,1ZO,SEM,"1","Khiara Bridges","TuWeThFr 1:00pm - 4:00pm","Web-Based Course","Reproductive Rights and Justice (SC)","",Open,5,16,0
10061,LAW,7826,1ZO,Lecture,"1","Megan Stevenson","TuWeThFr 1:00pm - 4:00pm","Web-Based Course","Truth, Lies and Statistics for Lawyers (SC)","",Open,12,18,0
10011,LAW,8829,1,PRA,"1","TBA","TBA","TBA","JT Externship: Field Experience (SC)","",Open,0,1,0
10012,LAW,8830,1,IND,"1","TBA","TBA","TBA","JT Externship: Directed Study (SC)","",Open,0,1,0
10411,LAW,9351,1ZO,SEM,"1","Dahlia Lithwick, Melissa Murray","TuWeThFr 1:00pm - 4:00pm","Web-Based Course","The Supreme Court: Before, During, and After Ruth Bader Ginsburg (SC)","",Open,10,16,0
10120,LPPL,2001,001,Lecture,"3","Evan Bruno, Gabrielle Adams, James Detert","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Leadership in Athletics","",Open,36,50,0
10050,LPPP,3500,001,Lecture,"3","Kathryn Babineau","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Special Topics in Social Entrepreneurship","Corporate Social Responsibilty",Open,26,50,0
10051,LPPP,3500,002,Lecture,"3","Stephanie Randolph","MoTuWeThFrSa 8:00am - 8:00pm","TBA","Special Topics in Social Entrepreneurship","Impact Investing in Action: Appalachia",Closed,18,14,0
10284,LPPP,5500,001,SEM,"3","Kathryn Babineau","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Special Topics","Corporate Social Responsibilty",Closed,2,1,0
10128,LPPS,3559,001,Lecture,"3","Brendan Boler, David Lapinski","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Public Policy and Leadership","Intro to Mngmt Consulting&Strategic DecisionMaking",Open,41,50,0
10174,MDST,2559,200,Lecture,"3","Siva Vaidhyanathan, William Hitchcock","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Media Studies","Democracy in Danger",Open,47,70,0
10175,MDST,2559,201,Discussion,"0","Amy Fedeski","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,3,30,0
10176,MDST,2559,202,Discussion,"0","Asher Caplan","TBA","TBA","New Course in Media Studies","Democracy in Danger",Closed,4,30,0
10177,MDST,2559,203,Discussion,"0","Creighton Coleman","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,9,30,0
10178,MDST,2559,204,Discussion,"0","Emily Perkins","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,6,30,0
10179,MDST,2559,205,Discussion,"0","Jordan Armstrong","TBA","TBA","New Course in Media Studies","Democracy in Danger",Closed,4,30,0
10180,MDST,2559,206,Discussion,"0","Kyle Nicholas","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,8,30,0
10181,MDST,2559,207,Discussion,"0","Lauren Considine","TBA","TBA","New Course in Media Studies","Democracy in Danger",Closed,4,20,0
10430,MDST,2559,208,Discussion,"0","Meghan Clancy","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,8,12,0
10432,MDST,2559,210,Discussion,"0","Sunggun Park","TBA","TBA","New Course in Media Studies","Democracy in Danger",Open,1,9,0
10097,MDST,3320,001,SEM,"3","Bruce Williams","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","The Politics of Video Games","",Closed,18,20,0
10098,MDST,3502,001,SEM,"3","Matthew Marshall","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Special Topics in Film Genre","The Horror Film",Open,176,180,0
10119,MDST,3504,001,SEM,"3","Aswin Punathambekar","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Topics in Global Media","Bollywood and Beyond",Closed,25,25,0
10281,MDST,3505,001,SEM,"3","Andrea Press","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Special Topics in Diversity and Identity in Media","Gender, Society, Film",Open,23,30,0
10099,MDST,3559,100,Lecture,"3","Camilla Fojas, Shilpa Dave","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Media Studies","Race, Protest and the Media",Open,157,210,0
